age,gender,height_cm,weight_kg,activity_level,purpose,bmi,bmi_category,body_fat_pct,lean_body_mass_kg,ideal_weight_kg,weight_diff_from_ideal,target_bmi,target_weight_kg,weight_change_needed,estimated_weeks_to_goal,bmr,tdee,calorie_adjustment,calories_needed,protein_g,carbs_g,fat_g,water_ml,fiber_g,sleep_hours
28,Female,153.4,46.9,very_active,weight_loss,19.93,Normal,25.0,35.2,46.4,0.5,18.9,44.5,-2.4,3,1128,1946,-300,1660,108,215,41,2390.0,23,7.5
54,Male,181.1,79.7,sedentary,maintain,24.3,Normal,25.4,59.5,76.0,3.7,24.3,79.7,0.0,0,1660,1992,0,2019,88,275,63,2790.0,28,7.5
30,Male,166.3,69.0,lightly_active,weight_gain,24.95,Normal,20.6,54.8,62.6,6.4,26.4,73.0,4.0,11,1572,2162,350,2525,97,356,79,2660.0,35,7.5
26,Male,165.6,57.7,moderately_active,muscle_gain,21.04,Normal,15.0,49.0,62.0,-4.3,23.5,64.4,6.7,27,1464,2269,350,2596,106,381,72,2520.0,36,7.5
27,Male,174.7,64.0,moderately_active,weight_gain,20.97,Normal,15.2,54.3,70.2,-6.2,23.0,70.2,6.2,18,1578,2446,450,2898,103,419,90,2740.0,41,7.5
28,Female,159.4,39.5,moderately_active,muscle_gain,15.55,Severe Thinness,19.7,31.7,51.8,-12.3,18.6,47.3,7.8,31,1076,1668,500,2173,86,322,60,1880.0,30,7.5
16,Male,172.8,55.0,sedentary,muscle_gain,18.42,Underweight,9.6,49.7,68.5,-13.5,21.4,63.9,8.9,36,1510,1812,500,2312,112,322,64,1920.0,32,9.0
16,Female,174.8,71.0,extra_active,muscle_gain,23.24,Normal,26.2,52.4,65.8,5.2,24.7,75.5,4.5,18,1538,2922,350,3254,146,465,90,3480.0,46,9.0
63,Male,165.6,64.2,lightly_active,weight_gain,23.41,Normal,26.4,47.3,62.0,2.2,24.9,68.3,4.1,12,1377,1893,350,2237,109,293,70,2500.0,31,7.5
38,Female,164.0,65.7,sedentary,weight_loss,24.43,Normal,32.7,44.2,56.0,9.7,23.4,62.9,-2.8,4,1328,1594,-400,1209,131,104,30,2300.0,17,7.5
20,Male,174.6,52.7,moderately_active,weight_loss,17.29,Underweight,9.1,47.9,70.1,-17.4,18.5,56.4,3.7,5,1476,2288,-300,1989,109,278,49,2340.0,28,8.0
17,Female,167.1,67.3,sedentary,maintain,24.1,Normal,27.4,48.9,58.8,8.5,24.1,67.3,0.0,0,1453,1744,0,1685,73,231,52,2360.0,24,9.0
68,Female,154.1,56.7,sedentary,muscle_gain,23.88,Normal,38.9,34.6,47.0,9.7,25.4,60.3,3.6,14,1064,1277,350,1659,116,195,46,1980.0,23,7.0
47,Male,172.5,56.2,lightly_active,weight_gain,18.89,Normal,17.3,46.5,68.2,-12.0,20.9,62.2,6.0,17,1396,1920,450,2359,100,326,73,2220.0,33,7.5
45,Female,161.7,69.2,lightly_active,muscle_gain,26.47,Overweight,36.7,43.8,53.9,15.3,27.3,71.4,2.2,9,1316,1810,250,2019,132,247,56,2670.0,28,7.5
37,Female,152.4,39.0,lightly_active,maintain,16.79,Moderate Thinness,23.3,29.9,45.5,-6.5,16.8,39.0,0.0,0,1004,1380,0,1380,52,196,43,1620.0,19,7.5
33,Male,162.3,71.5,lightly_active,maintain,27.14,Overweight,24.0,54.3,59.0,12.5,27.1,71.4,-0.1,0,1559,2144,0,2129,97,287,66,2750.0,30,7.5
36,Male,173.9,69.7,moderately_active,muscle_gain,23.05,Normal,19.7,56.0,69.5,0.2,24.6,74.4,4.7,19,1597,2475,350,2803,150,375,78,2940.0,39,7.5
39,Female,169.0,55.3,sedentary,weight_loss,19.36,Normal,26.8,40.5,60.5,-5.2,18.5,52.8,-2.5,4,1250,1500,-300,1204,106,130,30,1940.0,17,7.5
45,Female,158.9,73.7,moderately_active,weight_loss,29.19,Overweight,40.0,44.2,51.4,22.3,26.7,67.4,-6.3,9,1336,2071,-500,1606,155,159,39,3080.0,22,7.5
17,Male,172.6,71.1,very_active,maintain,23.87,Normal,16.4,59.4,68.3,2.8,23.9,71.2,0.1,0,1687,2910,0,2922,79,447,91,3240.0,41,9.0
37,Male,181.5,88.4,sedentary,muscle_gain,26.83,Overweight,24.5,66.7,76.4,12.0,27.6,90.9,2.5,10,1827,2192,250,2408,175,276,67,3090.0,34,7.5
39,Female,160.1,61.0,very_active,maintain,23.8,Normal,32.1,41.4,52.5,8.5,23.8,61.0,0.0,0,1258,2170,0,2163,80,310,67,2880.0,30,7.5
55,Female,165.1,60.9,sedentary,muscle_gain,22.34,Normal,34.1,40.1,57.0,3.9,24.8,67.6,6.7,27,1217,1460,350,1799,118,219,50,2130.0,25,7.5
33,Female,177.0,60.6,lightly_active,weight_loss,19.34,Normal,25.4,45.2,67.8,-7.2,18.5,58.0,-2.6,4,1370,1884,-300,1597,140,172,39,2370.0,22,7.5
46,Male,170.2,67.1,extra_active,weight_loss,23.16,Normal,22.2,52.2,66.1,1.0,22.2,64.3,-2.8,4,1505,2860,-300,2512,128,363,61,3350.0,35,7.5
64,Female,158.3,60.8,moderately_active,maintain,24.26,Normal,38.4,37.5,50.8,10.0,24.3,60.9,0.1,0,1142,1770,0,1785,67,253,56,2630.0,25,7.5
25,Male,176.6,78.3,lightly_active,weight_loss,25.11,Overweight,19.7,62.9,71.9,6.4,23.0,71.7,-6.6,9,1752,2409,-500,1886,167,201,46,2990.0,26,8.0
54,Male,183.1,76.7,lightly_active,weight_gain,22.88,Normal,23.7,58.5,77.8,-1.1,24.4,81.8,5.1,15,1641,2256,350,2592,114,352,81,2930.0,36,7.5
27,Female,160.3,60.1,lightly_active,maintain,23.39,Normal,28.9,42.7,52.7,7.4,23.4,60.1,0.0,0,1301,1789,0,1812,63,264,56,2350.0,25,7.5
37,Female,165.4,75.6,lightly_active,weight_gain,27.63,Overweight,36.3,48.2,57.3,18.3,28.6,78.2,2.6,7,1431,1968,350,2326,119,300,72,2900.0,33,7.5
20,Male,176.3,71.5,extra_active,weight_loss,23.0,Normal,16.0,60.1,71.6,-0.1,22.0,68.4,-3.1,4,1700,3230,-300,2944,142,432,72,3500.0,41,8.0
57,Male,172.5,53.1,lightly_active,muscle_gain,17.84,Underweight,18.3,43.4,68.2,-15.1,20.8,61.9,8.8,35,1320,1815,500,2339,105,334,65,2110.0,33,7.5
20,Female,158.5,54.4,lightly_active,muscle_gain,21.65,Normal,25.2,40.7,51.0,3.4,24.2,60.8,6.4,26,1264,1738,350,2081,101,289,58,2150.0,29,8.0
32,Female,157.3,53.3,sedentary,muscle_gain,21.54,Normal,27.8,38.5,49.9,3.4,24.0,59.4,6.1,24,1198,1438,350,1763,112,218,49,1870.0,25,7.5
23,Female,179.4,68.1,moderately_active,muscle_gain,21.16,Normal,25.3,50.9,69.9,-1.8,23.7,76.3,8.2,33,1504,2331,350,2688,147,356,75,2880.0,38,8.0
34,Female,151.8,38.0,very_active,muscle_gain,16.49,Moderate Thinness,22.2,29.6,45.5,-7.5,19.5,44.9,6.9,28,1002,1728,500,2249,73,350,62,2080.0,31,7.5
24,Male,164.6,63.7,sedentary,weight_loss,23.51,Normal,17.5,52.6,61.0,2.7,22.5,61.0,-2.7,4,1533,1840,-300,1542,142,158,38,2230.0,22,8.0
52,Female,162.2,55.6,sedentary,weight_loss,21.13,Normal,31.9,37.9,54.4,1.2,20.1,52.9,-2.7,4,1165,1398,-300,1200,123,112,30,1950.0,17,7.5
47,Female,162.2,58.7,lightly_active,weight_loss,22.31,Normal,32.2,39.8,54.4,4.3,21.3,56.0,-2.7,4,1215,1671,-400,1263,136,110,31,2300.0,18,7.5
29,Female,163.6,66.6,moderately_active,muscle_gain,24.88,Normal,31.1,45.9,55.6,11.0,26.4,70.7,4.1,16,1374,2130,250,2375,144,301,66,2830.0,33,7.5
22,Female,155.8,44.9,lightly_active,weight_gain,18.5,Normal,21.9,35.1,48.6,-3.7,20.5,49.8,4.9,14,1142,1570,450,1991,67,291,62,1820.0,28,8.0
32,Female,154.8,51.6,sedentary,muscle_gain,21.53,Normal,27.8,37.3,47.7,3.9,24.0,57.5,5.9,24,1168,1402,350,1728,110,214,48,1810.0,24,7.5
41,Male,172.1,67.5,sedentary,weight_loss,22.79,Normal,20.6,53.6,67.8,-0.3,21.8,64.6,-2.9,4,1541,1849,-300,1554,127,176,38,2360.0,22,7.5
40,Male,179.9,73.9,sedentary,muscle_gain,22.83,Normal,20.4,58.8,74.9,-1.0,25.3,81.9,8.0,32,1657,1988,350,2306,137,296,64,2590.0,32,7.5
63,Female,153.3,51.9,very_active,weight_loss,22.08,Normal,35.6,33.4,46.3,5.6,21.1,49.6,-2.3,3,1037,1789,-400,1388,114,156,34,2570.0,19,7.5
31,Male,175.0,66.1,lightly_active,maintain,21.58,Normal,16.8,55.0,70.5,-4.4,21.6,66.2,0.1,0,1586,2181,0,2180,76,316,68,2560.0,31,7.5
63,Male,168.7,87.6,moderately_active,muscle_gain,30.78,Obese I,35.2,56.8,64.8,22.8,31.6,89.9,2.3,9,1611,2497,150,2662,167,332,74,3570.0,37,7.5
52,Female,151.6,49.4,sedentary,weight_loss,21.49,Normal,32.3,33.4,45.5,3.9,20.5,47.1,-2.3,3,1049,1259,-300,1200,111,124,30,1730.0,17,7.5
63,Female,151.8,57.3,moderately_active,weight_loss,24.87,Normal,38.9,35.0,45.5,11.8,23.9,55.1,-2.2,3,1078,1671,-400,1283,136,115,31,2510.0,18,7.5
19,Male,179.9,73.9,very_active,weight_loss,22.83,Normal,15.6,62.4,74.9,-1.0,21.8,70.6,-3.3,5,1751,3020,-300,2774,146,394,68,3340.0,39,8.0
41,Female,157.4,56.2,sedentary,maintain,22.68,Normal,31.2,38.7,50.0,6.2,22.7,56.2,0.0,0,1190,1428,0,1431,78,178,45,1970.0,20,7.5
49,Female,168.5,68.7,sedentary,muscle_gain,24.2,Normal,34.9,44.7,60.1,8.6,25.7,73.0,4.3,17,1335,1602,250,1895,131,224,53,2400.0,27,7.5
17,Female,160.8,49.9,moderately_active,muscle_gain,19.3,Normal,21.7,39.1,53.1,-3.2,21.8,56.4,6.5,26,1241,1924,500,2364,103,340,66,2250.0,33,9.0
53,Female,152.4,66.5,moderately_active,muscle_gain,28.63,Overweight,41.1,39.2,45.5,21.0,29.4,68.3,1.8,7,1202,1863,150,2022,141,238,56,2830.0,28,7.5
34,Male,177.1,63.0,moderately_active,weight_gain,20.09,Normal,15.7,53.1,72.4,-9.4,22.1,69.3,6.3,18,1550,2402,450,2842,94,418,88,2700.0,40,7.5
19,Male,168.8,62.5,lightly_active,maintain,21.93,Normal,14.5,53.4,64.9,-2.4,21.9,62.4,-0.1,0,1563,2149,0,2158,70,319,67,2440.0,30,8.0
28,Male,171.6,54.9,moderately_active,maintain,18.64,Normal,12.6,48.0,67.4,-12.5,18.6,54.8,-0.1,0,1455,2255,0,2263,76,332,70,2420.0,32,7.5
36,Male,181.4,85.0,extra_active,maintain,25.83,Overweight,23.1,65.4,76.3,8.7,25.8,84.9,-0.1,0,1798,3416,0,3437,95,524,107,3980.0,48,7.5
30,Female,153.3,42.9,moderately_active,maintain,18.25,Underweight,23.4,32.9,46.3,-3.4,18.2,42.8,-0.1,0,1078,1671,0,1689,50,253,53,2000.0,24,7.5
55,Female,157.7,64.5,lightly_active,weight_loss,25.94,Overweight,38.4,39.7,50.3,14.2,23.4,58.2,-6.3,9,1208,1661,-500,1200,145,90,30,2510.0,17,7.5
24,Female,154.5,53.7,lightly_active,muscle_gain,22.5,Normal,27.1,39.1,47.4,6.3,25.0,59.7,6.0,24,1219,1676,350,1997,111,264,55,2130.0,28,8.0
27,Female,153.9,52.8,lightly_active,weight_loss,22.29,Normal,27.6,38.2,46.9,5.9,21.3,50.4,-2.4,3,1194,1642,-400,1257,123,122,31,2100.0,18,7.5
30,Female,158.2,64.6,moderately_active,maintain,25.81,Overweight,32.5,43.6,50.8,13.8,25.8,64.6,0.0,0,1319,2044,0,2014,78,284,63,2760.0,28,7.5
27,Male,168.4,58.1,very_active,muscle_gain,20.49,Normal,14.6,49.6,64.5,-6.4,23.0,65.2,7.1,28,1479,2551,350,2879,112,428,80,2780.0,40,7.5
34,Male,172.2,83.0,moderately_active,weight_gain,27.99,Overweight,25.2,62.1,67.9,15.1,29.0,86.0,3.0,9,1729,2680,350,3042,144,403,95,3400.0,43,7.5
46,Female,164.8,57.9,sedentary,weight_loss,21.32,Normal,30.8,40.1,56.7,1.2,20.3,55.1,-2.8,4,1225,1470,-300,1200,122,113,30,2030.0,17,7.5
44,Male,169.1,72.1,lightly_active,muscle_gain,25.21,Overweight,24.2,54.7,65.1,7.0,26.7,76.3,4.2,17,1558,2142,250,2368,145,298,66,2770.0,33,7.5
17,Male,164.5,59.0,moderately_active,weight_gain,21.8,Normal,13.9,50.8,61.0,-2.0,23.8,64.4,5.4,15,1510,2340,450,2757,104,392,86,2560.0,39,9.0
26,Female,164.8,64.1,extra_active,weight_loss,23.6,Normal,28.9,45.6,56.7,7.4,22.6,61.4,-2.7,4,1370,2603,-400,2206,130,300,54,3240.0,31,7.5
57,Male,168.0,59.2,sedentary,weight_gain,20.98,Normal,22.1,46.1,64.1,-4.9,23.0,64.9,5.7,16,1364,1637,450,2082,101,273,65,2070.0,29,7.5
16,Female,172.0,64.6,sedentary,muscle_gain,21.84,Normal,24.5,48.8,63.2,1.4,24.3,71.9,7.3,29,1458,1750,350,2086,142,249,58,2260.0,29,9.0
32,Male,171.3,67.5,moderately_active,weight_loss,23.0,Normal,18.8,54.8,67.1,0.4,22.0,64.6,-2.9,4,1576,2443,-300,2159,142,278,53,2860.0,30,7.5
48,Male,173.1,75.9,sedentary,maintain,25.33,Overweight,25.2,56.8,68.7,7.2,25.3,75.8,-0.1,0,1602,1922,0,1921,90,255,60,2660.0,27,7.5
40,Male,159.0,63.6,moderately_active,muscle_gain,25.16,Overweight,23.2,48.8,56.0,7.6,26.7,67.5,3.9,16,1430,2216,250,2491,120,348,69,2730.0,35,7.5
30,Female,154.0,43.9,extra_active,weight_loss,18.51,Normal,23.7,33.5,46.9,-3.0,18.5,43.9,0.0,0,1092,2075,-300,1790,89,260,44,2540.0,25,7.5
36,Male,159.2,72.1,moderately_active,muscle_gain,28.45,Overweight,26.2,53.2,56.2,15.9,29.2,74.0,1.9,8,1532,2375,150,2486,136,330,69,3020.0,35,7.5
34,Female,162.8,57.7,lightly_active,weight_gain,21.77,Normal,28.5,41.3,54.9,2.8,23.8,63.1,5.4,15,1263,1737,450,2141,91,294,67,2270.0,30,7.5
22,Female,160.5,62.0,very_active,maintain,24.07,Normal,28.5,44.3,52.8,9.2,24.1,62.1,0.1,0,1342,2315,0,2336,73,347,73,2920.0,33,8.0
22,Female,164.8,47.0,moderately_active,muscle_gain,17.31,Underweight,20.4,37.4,56.7,-9.7,20.3,55.1,8.1,32,1209,1874,500,2402,97,353,67,2140.0,34,8.0
20,Male,179.2,68.1,moderately_active,weight_loss,21.21,Normal,13.9,58.6,74.3,-6.2,20.2,64.9,-3.2,5,1678,2601,-300,2316,150,301,57,2880.0,32,8.0
47,Male,180.2,87.8,sedentary,weight_gain,27.04,Overweight,27.1,64.0,75.2,12.6,28.0,90.9,3.1,9,1766,2119,350,2448,157,284,76,3070.0,34,7.5
23,Female,159.6,69.5,moderately_active,weight_gain,27.28,Overweight,32.6,46.8,52.0,17.5,28.3,72.1,2.6,7,1402,2173,350,2559,106,354,80,2930.0,36,8.0
50,Female,161.5,63.4,sedentary,weight_loss,24.31,Normal,35.3,41.0,53.7,9.7,23.3,60.8,-2.6,4,1242,1490,-400,1200,117,118,30,2220.0,17,7.5
63,Female,162.9,61.6,sedentary,weight_gain,23.21,Normal,36.9,38.9,55.0,6.6,24.7,65.5,3.9,11,1179,1415,350,1791,107,215,56,2160.0,25,7.5
68,Male,166.1,59.2,sedentary,weight_gain,21.46,Normal,25.2,44.3,62.4,-3.2,23.5,64.8,5.6,16,1308,1570,450,2037,84,284,63,2070.0,29,7.0
27,Female,155.4,59.4,sedentary,weight_loss,24.6,Normal,30.3,41.4,48.2,11.2,23.6,57.0,-2.4,3,1267,1520,-400,1200,110,125,30,2080.0,17,7.5
21,Male,184.0,79.2,lightly_active,muscle_gain,23.39,Normal,16.7,66.0,78.6,0.6,24.9,84.3,5.1,20,1823,2507,350,2859,154,383,79,3020.0,40,8.0
68,Male,159.6,45.0,very_active,weight_loss,17.67,Underweight,20.6,35.7,56.5,-11.5,18.5,47.1,2.1,3,1124,1939,-300,1634,92,226,40,2320.0,23,7.0
24,Male,177.3,53.4,sedentary,weight_loss,16.99,Moderate Thinness,9.7,48.2,72.5,-19.1,18.5,58.2,4.8,7,1481,1777,-300,1527,118,180,37,1870.0,21,8.0
26,Male,176.2,73.5,moderately_active,weight_loss,23.67,Normal,18.2,60.1,71.6,1.9,22.7,70.5,-3.0,4,1694,2626,-300,2335,169,286,57,3070.0,33,7.5
23,Male,166.7,54.2,lightly_active,muscle_gain,19.5,Normal,12.5,47.4,62.9,-8.7,22.0,61.1,6.9,28,1442,1983,500,2497,118,351,69,2150.0,35,8.0
24,Male,169.7,54.4,sedentary,muscle_gain,18.89,Normal,12.0,47.9,65.7,-11.3,21.9,63.1,8.7,35,1456,1747,500,2248,98,324,62,1900.0,31,8.0
34,Female,158.9,54.6,lightly_active,weight_loss,21.62,Normal,28.4,39.1,51.4,3.2,20.6,52.0,-2.6,4,1211,1665,-300,1334,106,153,33,2160.0,19,7.5
44,Male,175.4,76.1,sedentary,weight_loss,24.74,Normal,23.6,58.1,70.8,5.3,23.7,72.9,-3.2,5,1635,1962,-300,1639,150,170,40,2660.0,23,7.5
23,Female,163.1,70.1,moderately_active,weight_loss,26.35,Overweight,31.5,48.0,55.2,14.9,23.8,63.3,-6.8,10,1429,2215,-500,1714,155,179,42,2950.0,24,8.0
21,Male,173.8,59.8,sedentary,maintain,19.8,Normal,12.4,52.4,69.4,-9.6,19.8,59.8,0.0,0,1551,1861,0,1816,83,245,56,2090.0,25,8.0
29,Male,175.2,74.1,sedentary,weight_gain,24.14,Normal,19.4,59.7,70.6,3.5,25.6,78.6,4.5,13,1681,2017,350,2352,105,319,73,2590.0,33,7.5
44,Male,178.3,64.7,lightly_active,maintain,20.35,Normal,18.3,52.9,73.5,-8.8,20.4,64.9,0.2,0,1533,2108,0,2114,66,314,66,2510.0,30,7.5
30,Male,178.0,67.2,lightly_active,maintain,21.21,Normal,16.2,56.3,73.2,-6.0,21.2,67.2,0.0,0,1618,2225,0,2220,92,308,69,2600.0,31,7.5
28,Female,170.2,64.4,moderately_active,muscle_gain,22.23,Normal,27.7,46.6,61.6,2.8,24.7,71.6,7.2,29,1395,2162,350,2522,136,337,70,2750.0,35,7.5
65,Male,178.5,77.4,moderately_active,weight_loss,24.29,Normal,27.9,55.8,73.6,3.8,23.3,74.2,-3.2,5,1572,2437,-400,2055,173,228,50,3210.0,29,7.0
17,Male,174.1,54.5,lightly_active,maintain,17.98,Underweight,9.3,49.4,69.6,-15.1,18.0,54.6,0.1,0,1507,2072,0,2042,76,290,64,2160.0,29,9.0
28,Male,178.2,77.1,moderately_active,muscle_gain,24.28,Normal,19.4,62.1,73.4,3.7,25.8,81.9,4.8,19,1734,2688,250,2941,146,405,82,3200.0,41,7.5
17,Female,163.5,64.1,sedentary,weight_loss,23.98,Normal,27.3,46.6,55.6,8.5,23.0,61.5,-2.6,4,1401,1681,-400,1271,146,102,31,2240.0,18,9.0
24,Female,162.0,77.7,sedentary,muscle_gain,29.61,Overweight,35.7,50.0,54.2,23.5,30.4,79.8,2.1,8,1485,1782,150,1911,147,212,53,2720.0,27,8.0
29,Male,168.4,66.7,very_active,muscle_gain,23.52,Normal,18.7,54.2,64.5,2.2,25.0,70.9,4.2,17,1564,2698,350,3032,127,442,84,3080.0,42,7.5
24,Male,175.1,70.7,lightly_active,weight_gain,23.06,Normal,17.0,58.7,70.6,0.1,24.6,75.4,4.7,13,1667,2292,350,2654,112,365,83,2720.0,37,8.0
27,Male,160.6,61.4,sedentary,muscle_gain,23.81,Normal,18.6,50.0,57.4,4.0,25.3,65.3,3.9,16,1473,1768,350,2081,126,264,58,2150.0,29,7.5
36,Female,167.4,49.5,moderately_active,maintain,17.66,Underweight,24.1,37.6,59.1,-9.6,17.7,49.6,0.1,0,1193,1849,0,1828,55,274,57,2230.0,26,7.5
19,Male,176.3,57.0,moderately_active,weight_loss,18.34,Underweight,10.2,51.2,71.6,-14.6,18.5,57.5,0.5,1,1539,2385,-300,2075,121,283,51,2500.0,29,8.0
38,Female,160.0,56.1,moderately_active,muscle_gain,21.91,Normal,29.6,39.5,52.4,3.7,24.4,62.5,6.4,26,1215,1883,350,2247,104,318,62,2460.0,31,7.5
31,Male,171.3,45.0,sedentary,weight_loss,15.34,Severe Thinness,9.3,40.8,67.1,-22.1,18.5,54.3,9.3,13,1323,1588,-300,1274,106,143,31,1580.0,18,7.5
22,Female,164.9,48.3,moderately_active,weight_gain,17.76,Underweight,21.0,38.2,56.8,-8.5,20.3,55.2,6.9,20,1224,1897,550,2427,82,354,76,2190.0,34,8.0
37,Female,172.0,60.8,sedentary,weight_loss,20.55,Normal,27.8,43.9,63.2,-2.4,19.6,58.0,-2.8,4,1329,1595,-300,1285,145,106,31,2130.0,18,7.5
45,Female,163.3,69.2,sedentary,weight_loss,25.95,Overweight,36.1,44.2,55.4,13.8,23.4,62.4,-6.8,10,1326,1591,-500,1200,135,100,30,2420.0,17,7.5
20,Male,186.4,80.8,sedentary,weight_loss,23.26,Normal,16.3,67.6,80.8,0.0,22.3,77.5,-3.3,5,1859,2231,-300,1979,152,235,48,2830.0,28,8.0
20,Female,165.7,45.4,moderately_active,maintain,16.54,Moderate Thinness,19.0,36.8,57.5,-12.1,16.5,45.3,-0.1,0,1203,1865,0,1870,50,290,58,2090.0,26,8.0
16,Female,156.2,52.1,moderately_active,muscle_gain,21.35,Normal,23.9,39.6,48.9,3.2,23.8,58.1,6.0,24,1244,1928,350,2215,114,300,62,2320.0,31,9.0
23,Male,177.2,76.5,sedentary,weight_gain,24.36,Normal,18.3,62.5,72.5,4.0,25.9,81.3,4.8,14,1746,2095,350,2467,108,336,77,2680.0,35,8.0
18,Female,163.3,63.8,lightly_active,weight_loss,23.92,Normal,27.4,46.3,55.4,8.4,22.9,61.1,-2.7,4,1393,1915,-400,1488,115,176,36,2480.0,21,8.0
34,Male,168.8,76.2,sedentary,maintain,26.74,Overweight,23.7,58.1,64.9,11.3,26.7,76.1,-0.1,0,1641,1969,0,1980,98,258,62,2670.0,28,7.5
27,Female,158.6,65.1,lightly_active,weight_loss,25.88,Overweight,31.9,44.3,51.1,14.0,23.4,58.9,-6.2,9,1339,1841,-500,1306,156,98,32,2530.0,18,7.5
41,Female,158.4,61.3,sedentary,maintain,24.43,Normal,33.3,40.9,50.9,10.4,24.4,61.2,-0.1,0,1244,1493,0,1465,76,187,46,2150.0,21,7.5
45,Male,174.7,77.1,extra_active,muscle_gain,25.26,Overweight,24.5,58.2,70.2,6.9,26.8,81.8,4.7,19,1637,3110,250,3358,158,472,93,3700.0,47,7.5
25,Female,159.3,56.7,moderately_active,weight_loss,22.34,Normal,27.2,41.3,51.7,5.0,21.3,54.1,-2.6,4,1271,1970,-400,1580,123,184,39,2480.0,22,8.0
17,Male,175.7,77.9,moderately_active,muscle_gain,25.23,Overweight,18.0,63.9,71.1,6.8,26.7,82.4,4.5,18,1778,2756,250,2944,148,404,82,3230.0,41,9.0
35,Male,176.8,64.3,moderately_active,weight_loss,20.57,Normal,16.5,53.7,72.1,-7.8,19.6,61.3,-3.0,4,1559,2416,-300,2092,126,282,51,2750.0,29,7.5
27,Male,182.2,73.0,sedentary,weight_loss,21.99,Normal,16.4,61.0,77.0,-4.0,21.0,69.7,-3.3,5,1718,2062,-300,1784,136,211,44,2560.0,25,7.5
25,Female,164.3,51.7,moderately_active,weight_loss,19.15,Normal,23.3,39.7,56.3,-4.6,18.5,49.9,-1.8,3,1246,1931,-300,1611,108,207,39,2310.0,23,8.0
19,Male,169.4,68.9,lightly_active,maintain,24.01,Normal,17.0,57.2,65.4,3.5,24.0,68.9,0.0,0,1637,2251,0,2223,74,326,69,2660.0,31,8.0
19,Male,187.7,76.7,lightly_active,muscle_gain,21.77,Normal,14.3,65.7,82.0,-5.3,24.3,85.6,8.9,36,1826,2511,350,2851,148,387,79,2930.0,40,8.0
22,Female,156.8,62.0,very_active,weight_loss,25.22,Overweight,29.9,43.5,49.5,12.5,22.7,55.8,-6.2,9,1321,2279,-500,1819,129,227,44,2920.0,25,8.0
40,Male,171.5,69.4,very_active,weight_loss,23.6,Normal,21.3,54.6,67.3,2.1,22.6,66.5,-2.9,4,1562,2694,-300,2415,158,313,59,3180.0,34,7.5
20,Male,177.9,81.8,moderately_active,weight_loss,25.85,Overweight,19.4,65.9,73.1,8.7,23.4,74.1,-7.7,11,1818,2818,-500,2327,184,270,57,3360.0,33,8.0
21,Male,192.8,62.5,moderately_active,maintain,16.81,Moderate Thinness,8.8,57.0,86.6,-24.1,16.8,62.4,-0.1,0,1678,2601,0,2597,82,385,81,2690.0,36,8.0
42,Male,176.6,66.0,moderately_active,muscle_gain,21.16,Normal,18.9,53.5,71.9,-5.9,23.7,73.9,7.9,32,1545,2395,350,2763,119,398,77,2810.0,39,7.5
52,Male,169.5,78.9,moderately_active,muscle_gain,27.46,Overweight,28.7,56.3,65.5,13.4,28.3,81.3,2.4,10,1590,2464,150,2633,169,325,73,3260.0,37,7.5
30,Male,163.3,61.1,sedentary,maintain,22.91,Normal,18.2,50.0,59.9,1.2,22.9,61.1,0.0,0,1472,1766,0,1750,67,249,54,2140.0,24,7.5
51,Female,150.6,61.9,moderately_active,weight_gain,27.29,Overweight,39.1,37.7,45.5,16.4,28.3,64.2,2.3,7,1160,1798,350,2128,94,290,66,2670.0,30,7.5
22,Female,161.1,58.1,sedentary,maintain,22.39,Normal,26.5,42.7,53.4,4.7,22.4,58.1,0.0,0,1307,1568,0,1562,75,205,49,2030.0,22,8.0
41,Male,177.5,64.4,sedentary,weight_loss,20.44,Normal,17.8,52.9,72.7,-8.3,19.4,61.1,-3.3,5,1537,1844,-300,1567,138,168,38,2250.0,22,7.5
25,Male,164.8,79.0,very_active,maintain,29.09,Overweight,24.5,59.6,61.2,17.8,29.1,79.0,0.0,0,1683,2903,0,2925,87,440,91,3520.0,41,8.0
20,Male,175.4,62.6,lightly_active,maintain,20.35,Normal,12.8,54.6,70.8,-8.2,20.4,62.8,0.2,0,1596,2194,0,2185,81,312,68,2440.0,31,8.0
31,Female,153.1,44.5,sedentary,muscle_gain,18.98,Normal,24.5,33.6,46.1,-1.6,22.0,51.6,7.1,28,1090,1308,500,1790,90,245,50,1560.0,25,7.5
46,Male,168.0,75.5,sedentary,muscle_gain,26.75,Overweight,26.5,55.5,64.1,11.4,27.6,77.9,2.4,10,1576,1891,250,2162,165,240,60,2640.0,30,7.5
27,Male,178.1,62.6,moderately_active,muscle_gain,19.74,Normal,13.7,54.0,73.3,-10.7,22.2,70.4,7.8,31,1580,2449,500,2942,122,429,82,2690.0,41,7.5
30,Female,156.5,41.7,very_active,weight_gain,17.03,Underweight,21.9,32.6,49.2,-7.5,19.5,47.8,6.1,17,1080,1863,550,2439,73,366,76,2210.0,34,7.5
21,Male,182.5,67.3,very_active,weight_loss,20.21,Normal,12.9,58.6,77.3,-10.0,19.2,63.9,-3.4,5,1682,2901,-300,2602,155,352,64,3110.0,36,8.0
20,Male,170.2,73.4,lightly_active,weight_loss,25.34,Overweight,18.8,59.6,66.1,7.3,23.0,66.6,-6.8,10,1685,2317,-500,1831,135,222,45,2820.0,26,8.0
